"Concentration","DistanceToAirport","Precipitation","DistanceToMilitaryBase","DistanceToLandfill","DistanceToFedCWP","DistanceToAg","DistanceToChem","DistanceToRubber","DistanceToTextile","DistanceToApparel","DistanceToFnB","DistanceToFurniture","DistanceToLeather","DistanceToMachinery","DistanceToMiscellaneous","DistanceToPaper","DistanceToWood","SOCTonsPerHA","MedPFAS","PopDen","STUSPS","Median.Earnings.Inflation.Adj.2020","Bachelor.Degree.Percent.2020","Bachelor.5Year.Change","Bachelor.10Year.Change","Earnings.5Year.Change","Earnings.10Year.Change","Longitude","Latitude"
2690,7.02571292492862,503.6,10.26687863109,7.80578199213478,11.7585799359523,7.93891736149529,7.42970241898763,7.93837434681986,8.52705319025857,9.62517900824856,7.91643634122424,7.99655309427065,10.3546141290475,7.86666213649436,7.95878213652426,8.00117542468969,7.99655309427065,88,"High",199,"CA",30836,8.6,3.1,1.6,0,8278,-122.222389,37.71125
2615,10.3540702147689,1225.14,9.83424292860983,10.1596193253692,9.73838902079298,7.83233203008003,8.28563463377633,7.86828017070444,8.57366340010709,9.36340633315141,7.82820615562674,9.2593387434968,8.68105106691474,7.93195571139734,8.74051160838654,7.82820615562674,7.50189356388535,46,"High",200,"PA",45599,29.6,3.6,-8,0,3030,-75.168565123,40.199111668
2579,9.94082405459022,1104.01,9.94566404802104,9.62992405568026,10.9081129041539,11.6116570542713,6.74585962841831,8.4421996514728,10.3924692552476,10.3924692552476,11.1677476409421,10.1661137405446,11.7185619351315,10.1850416004085,9.41085999599418,6.74585962841831,9.1473081101656,26,"High",120,"OH",32030,12,1.6,1.2,0,2973,-81.664703,39.279214
2575,6.38041760154627,868.53,12.0556345896516,8.75583126534705,12.2979578774305,8.23618272732592,8.60096403151367,8.62143960947391,11.1670037694294,12.5379182740512,7.26828909366457,10.993836553794,12.1683033460981,8.31723821893461,10.6628869869329,8.99008133939045,8.50899463973811,14,"High",108,"CA",36248,14.3,0.300000000000001,-7.2,5416,5406,-122.2865579,40.50696866
2554.6,9.79730216951021,508.12,8.9275381217749,9.5413049796497,11.5200868033853,9.86573593231759,6.42756307698748,9.31585621472437,9.84267436851833,10.3251759647181,7.91673639234693,9.15396365239131,8.94076397391668,8.99635635107672,8.26330608647982,9.31518660037417,9.15396365239131,69,"High",186,"CA",59456,26.3,9.2,-7.1,0,2400,-122.2484154,38.0476852
2536.5,6.98700052239455,348.02,8.17240925939504,9.78855697558867,11.4064214219931,8.40201038661892,7.23539899367782,7.7958740851077,8.83450230848236,9.69255550096544,7.75695451712702,8.13581048748952,9.24881150358804,7.8096002195927,7.61294282824106,7.16631278754739,9.12540101970048,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3979584,33.9475214
2534.8,9.79758067950743,508.12,8.92790703314426,9.5405432200453,11.5195661907982,9.86278371482692,6.51308768903051,9.31278740172135,9.84260826411219,10.3271458229171,7.90284055194332,9.15245480253923,8.93455384729361,8.99075372514801,8.27747870033323,9.31221292049592,9.15245480253923,69,"High",186,"CA",59456,26.3,9.2,-7.1,0,2400,-122.2482193,38.0482112
2500,9.51098951276218,865.56,9.43638027045835,9.2234636090407,9.40463371158699,9.6405275777883,7.03944419025565,7.95431893392241,9.02733245921746,8.9871307117101,7.75929692270561,8.89838424056781,9.08396986687661,7.39504794754771,7.84575530685636,7.10027632055213,7.97189552187135,87,"High",169,"MN",47186,26.8,4.2,-0.599999999999998,5783,4909,-93.051399,44.870098
2461.96,5.21198489864704,441.15,8.95801377649278,8.6490588737381,11.4545544536426,9.96506546959322,6.35080663544181,9.35592133660159,7.70624393553241,10.5083449030954,9.2756216205562,8.45000144067036,10.0772252050196,7.02460833745307,6.91394779015509,8.02975754676052,9.1472904753883,38,"High",215,"CA",39087,19.9,5.3,1.7,11265,11377,-122.0589894,37.9891946
2460,9.40570903797097,1597.94,10.1574545870186,9.99257736793614,10.2103938098806,9.53147567908882,9.40266112573826,9.51508338741181,10.5785521882215,11.6721642580198,9.4366084589959,9.6489395357739,11.6244502128144,8.93623637290421,10.022313384522,9.42598403296762,9.53147567908882,30,"High",184,"NC",65278,49.3,3.3,-14.4,0,24142,-77.801056,34.200745
2425,6.43795212255416,868.53,12.0554858434395,8.75369478573185,12.2978530696752,8.24144397203148,8.60735323597439,8.62380093357093,11.1667566628741,12.537838631286,7.28794873966184,10.9935431003567,12.1683280635309,8.32509644418177,10.6624534665813,8.98767015875105,8.51033989302194,14,"High",108,"CA",36248,14.3,0.300000000000001,-7.2,5416,5406,-122.2861708,40.50685879
2317,6.79721118999964,348.02,8.15213754223273,9.78221050078197,11.4065305292006,8.44390540125415,7.34303776866818,7.75772523388299,8.84155887964403,9.70315632822576,7.70620352809011,8.19138824149319,9.25459419061716,7.76320446420283,7.57443983319806,7.29058845091573,9.13169890544064,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3993787,33.9461853
2306,9.65858694242811,1223.21,10.350753044243,7.93234769332373,10.0133646985673,10.3360410188601,7.42219937187196,9.28695269354923,8.66460713905654,10.0207195332397,9.24870648475964,8.53382866846726,10.0245870656775,8.46363440671923,8.14749947314361,9.28701611315502,9.48264975810083,68,"High",202,"NY",77888,32.8,-1.1,-26.4,21924,24793,-73.698186,40.825656
2300,9.8435132737153,863.48,9.57609075709496,8.99030118675371,9.7443079503969,9.59285607230587,7.44005339329096,8.53494429829373,9.523541185564,9.10955625010281,7.2653542775949,9.34785542561581,9.60202842645976,8.40686400910427,7.78987505007523,7.78987505007523,8.60700495471241,90,"High",152,"MN",47808,15,0.300000000000001,-4.1,0,12177,-92.992558,44.834841
2186,6.94677558123347,348.02,8.1875454206901,9.79090752457883,11.4071945789234,8.41171447471135,7.28000731460833,7.81543346123512,8.84497686639646,9.69597738162502,7.77380949479872,8.14673341182459,9.25578234652451,7.82619701986558,7.63824680401571,7.15572922081524,9.13327826446765,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.398692,33.9477604
2178,7.06204244026488,348.02,8.13677174261735,9.78276807601644,11.4047430519514,8.38571901715483,7.14674562881525,7.74896086335466,8.81197008413664,9.68620295919283,7.71563805781711,8.11891140894841,9.23402567357835,7.7690598114591,7.55267767552346,7.21109690372444,9.10864050263412,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3965061,33.9468596
2139,6.06732049958031,363.96,10.4314343495617,7.81879647840563,11.3709818047015,8.37221500829788,7.72851812233099,7.78171414619684,9.99297003211496,9.92228438809734,7.71763625398437,7.78171414619684,10.5318057210166,6.38650730395849,9.0765913030427,7.32560519974942,7.71088625111245,85,"High",156,"CA",33808,8.3,2.6,-1.2,8459,7449,-121.239912,37.890629
2112,10.7751487685982,1175.89,11.1127401530781,10.5266059530412,11.186379886002,11.1258512599525,6.440163031545,6.37515393490936,10.5630154001078,11.4031930158564,10.5149543968769,9.5041653035633,11.0681315595918,10.1578033572282,9.68894860640122,9.60966313634133,10.3426211662588,43,"High",91,"NY",43443,14.9,-1.4,-11.7,13828,11514,-73.5103,41.9534
2050,9.57879788901629,330.6,8.22867910120476,8.94215809366046,11.1139283035535,7.06387593597234,5.57814236468018,8.66079397965026,9.43386799021558,9.48849617054624,6.40476456009541,9.15323005328046,9.77199595480575,8.32112107551309,8.88474182778588,9.12678319057401,7.99098068385395,11,"High",255,"CA",37250,15.7,0.299999999999999,-4.5,3239,4857,-118.2731724,33.7357416
1990.8,6.03853217615252,370.23,9.25385813469137,8.88599813018132,11.9324907769514,7.93397202910265,7.20209910470243,7.89078927351907,9.09477285412969,9.91620962970283,7.24075320108882,7.50493537448306,9.7408313954474,7.38549005350998,7.45174638901914,7.03738943195641,8.71981658829725,64,"High",206,"CA",48278,23.3,6.5,-2.4,7795,11471,-121.9314327,37.3593653
1983,9.23908970033708,480.12,8.40090891890899,8.47884985881928,11.4396611405025,9.97226726624687,6.44871820900258,7.77196549850055,9.24013530018051,10.5131689827059,7.42007486004526,6.74754483425212,9.5518717926221,6.54127610246242,7.68860099677997,7.68860099677997,7.38826223832736,46,"High",173,"CA",63915,28.1,0.900000000000002,-12.3,8216,7643,-122.1363894,38.0577888
1900.49,10.4220926289342,461.59,10.6515372472452,8.86996596245985,12.4789970271598,9.84394511860364,10.2691441797259,9.64203370805337,11.5297023989499,11.438439659513,9.62837135931098,10.2977913403943,12.1356314279115,10.3597564170715,10.3704557391359,10.4625029506253,11.3543703887814,23,"High",20,"CA",43938,25.9,3.1,-19.6,3210,6995,-120.2015465,34.47289223
1900,9.99720435865426,852.81,9.54190061576259,8.91497431207504,9.90039829734894,9.45569763980252,7.95747451246167,7.9585914802545,9.75684671502078,9.44661442844241,8.59686001342803,9.50328501238135,9.84813717662934,9.01324915399465,7.56592611316118,8.73636150129894,7.85521888853745,19,"High",152,"MN",56672,26.3,3.9,-5.5,11010,10643,-92.968061,44.800989
1899,10.122015078708,1239.6,9.80915318779844,10.0973738909255,9.44837729513165,7.16075188114111,5.91908316720626,7.75470845696651,9.09707915247619,9.668093991948,7.64674239424544,9.08415577578667,8.17494643903599,6.76082289821862,6.51676427475828,5.16137407265721,8.28588063171416,53,"High",158,"PA",50551,22.8,2.6,-5.7,8736,11852,-75.090775775,40.204766683
1863.33333333333,8.4759387835837,388.87,9.60740819542104,9.37789321122389,11.9507277011467,8.67908756119609,6.50362388231784,8.43127394121227,8.43127394121227,10.0927669349891,6.26715319828727,8.05992740680417,9.96821172743108,7.84512759548785,7.9817165734568,8.45973801585253,8.05992740680417,64,"High",206,"CA",48278,23.3,6.5,-2.4,7795,11471,-121.9010617,37.3256618
1800,10.0324396988636,860.79,9.74292182930803,9.25482912646137,9.9515262506124,9.28268085970249,7.47441934003343,7.47441934003343,9.57552879356006,9.20364401090632,8.49142233299879,9.51298272431016,9.8037316235964,9.01181194468956,7.50192192213971,8.75278459130325,7.81182291388115,104,"High",152,"MN",56672,26.3,3.9,-5.5,11010,10643,-92.943822,44.827745
1800,10.4335266691997,848.39,10.0929392913045,9.82798027549886,10.3732797689112,8.68027009559358,8.08599202496209,8.23518063626503,10.0155882220683,9.91322282196544,8.49643356591298,8.59661448582255,10.231977480287,8.23404373283509,8.30485484591112,8.094234136679,9.20476444866427,74,"High",167,"MN",48912,20.6,1.3,-4.7,6830,7267,-92.823043,44.767174
1793,10.3137780787348,854.53,9.943188902425,9.61089275602355,10.2456685048974,8.77059780415892,8.25445237709292,8.57859914127372,9.95260164692955,9.74724914917257,8.67339584087446,8.85283376907875,10.1701259200759,8.57101990853999,8.4886599885534,8.34846114927305,8.72065773651839,131,"High",167,"MN",48912,20.6,1.3,-4.7,6830,7267,-92.86821,44.779779
1769.66666666667,7.6746507030184,346.91,8.1887246605972,9.79747454510123,11.4002857810977,8.13335538545448,5.97865927380171,7.8941043034848,8.73295707669647,9.62358215804134,7.91314561719764,7.78636616516284,9.17517154620069,7.45173888245124,7.50253333417341,7.09879603603917,9.04345870412851,17,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3870014,33.9509114
1750,10.2876672713825,622.29,9.93346919831794,7.14370150668828,11.6598027011701,9.99824513619861,7.70027866965493,7.66947039529143,9.58760453328552,9.83386523246218,8.76618753701912,7.82649052525931,9.8214443218565,8.02034253022947,8.11308910563594,8.3226930650514,9.78322467804185,89,"High",225,"CA",37497,11,0,-7.8,10824,11245,-122.3906921,37.96927424
1740,8.65607396456709,433.01,8.9321733618692,9.49692208813392,8.43000833551023,10.5407220718066,7.98527322904072,8.46950796694989,9.51730272738011,11.7942332147881,8.7351270573894,8.44798563958336,9.22051563268625,8.60518570243003,8.42891242474411,8.40904083968951,8.21883660939476,75,"High",177,"CO",36622,14.2,1.8,-3.5,942,2081,-104.739998,38.764099
1690,10.2094002893014,482.53,10.7635717282774,6.14673600365307,12.4568495506332,10.0532497724559,10.1162509027138,9.6979238991261,11.4672800405927,11.3688016607942,9.68790448525897,10.0541168060792,12.102491099876,10.1308124950017,10.1438335670766,10.2580534114949,11.277260376815,7,"High",88,"CA",43938,25.9,3.1,-19.6,3210,6995,-120.1291514,34.47780649
1662,6.06871691269901,271.91,7.07522688864049,9.32099075762618,8.95203493022388,9.76530921330817,6.60421535146461,8.79726929286428,9.70630553801549,9.67371800846248,8.62347779682883,8.27231360773292,8.56206875749347,7.21150792775439,8.56206875749347,6.55226899485986,9.27398830962152,19,"High",227,"CA",60599,32.7,-1.3,-15.6,9386,12328,-117.186186,32.73578295
1640,9.66887810766871,411.54,9.68822258426741,5.25871487644436,12.2964543035838,7.6411294636784,8.49800155100427,9.39611202211412,10.4456372133941,11.3543917394405,8.49766112992031,9.41811180987821,10.5537485737045,9.19610236208541,8.21975456028379,9.52576152250992,10.7521998214319,18,"High",146,"CA",70440,30.5,3.7,-12.8,8747,5899,-121.766072,36.714989
1557,6.68520521835991,533.25,9.77853780934337,9.06247207602469,11.8742852816128,9.67851749228425,7.78727593375998,9.50541222685951,9.79172857220652,9.29066214102411,8.10353654445754,8.08657247589288,10.5416716842847,8.08230043586146,7.96582918618545,8.03667368079729,8.44067533684175,2,"High",203,"CA",0,9.6,9.6,0,0,0,-122.378000777,37.625786116
1432,7.276229336474,298.15,9.89349999758048,8.8290603378883,10.4072373161465,9.19129418170924,7.38737385291279,5.17481989700297,8.3539961543681,8.99887374880396,7.98419382466642,5.17481989700297,9.74542840242577,7.18964957701206,5.17481989700297,7.36763395977584,8.35478430949553,20,"High",199,"CA",32173,12.3,3.4,0.300000000000001,6206,6429,-117.876708604,33.664928678
1402,6.95889988922477,348.02,8.10805472477995,9.7759723536199,11.4043573657119,8.4159006151961,7.22416755827353,7.69948500733027,8.81130594558443,9.69300558328943,7.65725025049186,8.16037434242508,9.23454022026856,7.71496949026482,7.49669508542828,7.312111980329,9.10901672779584,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3972326,33.9456065
1386,8.46649882593561,388.87,9.60507467008813,9.37408144364541,11.9504058525772,8.67023679056727,6.57420403702926,8.43633280440783,8.43633280440783,10.0918129845001,6.35552636692398,8.06562191432562,9.96587018807407,7.82811349674272,7.99211207355213,8.45093474657165,8.06562191432562,64,"High",206,"CA",48278,23.3,6.5,-2.4,7795,11471,-121.9010708,37.3261307
1367,9.30091388592841,529.83,8.56976200720454,8.5799560824592,11.431759186102,9.93721525490006,5.74186393751075,7.29939557183137,9.28879448552312,10.5341064250771,6.82548454757897,6.84068872994035,9.53083446052875,6.13692603754413,7.18379263515734,7.18379263515734,7.55614074132933,46,"High",173,"CA",63915,28.1,0.900000000000002,-12.3,8216,7643,-122.1354687,38.0661964
1363,9.57726414998897,330.6,8.20522679646381,8.94787025658619,11.1118044295019,7.01877214113013,5.81857369896131,8.66826964037981,9.44409066616049,9.48631320076123,6.4083193208133,9.16608857782251,9.77784858068787,8.33876601261182,8.90195461596523,9.1353002016949,8.03898756068186,11,"High",255,"CA",37250,15.7,0.299999999999999,-4.5,3239,4857,-118.2719974,33.7348675
1326,9.52154348827595,292.15,8.79412739856451,6.97856033741469,9.83184784182527,8.4722307133006,7.69389748782854,8.2295257822702,8.23946338356611,8.19540090117449,8.33419421605737,8.05148613728778,9.69753234405437,7.96536215525925,7.66005517775236,7.78490934414719,8.62102416492027,22,"High",129,"CA",92917,27.7,-9.1,-36.1,0,17684,-117.1495967,32.8514285
1320,10.103401742262,894.85,10.9832191017782,5.65787193603205,11.729015675576,8.72610560808918,9.21775205302987,9.04495407914193,9.14125451869858,11.0463836017204,8.53638228278556,9.59092280618901,10.59791282422,8.53134657018331,8.50960687460765,8.85244409630847,8.91542274512909,68,"High",104,"CA",50868,26.9,2.3,-10.7,9724,7066,-122.7453137,38.29608532
1315.83333333333,7.65665059843361,346.91,8.18937045180088,9.79765420203436,11.4006095683283,8.14370119730099,6.06551231047431,7.89147523569886,8.73791078377925,9.62621603302773,7.90865791813167,7.79934576516884,9.17866025951433,7.4703072454482,7.5194900541631,7.07907396165433,9.0473678854004,17,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3874423,33.9508744
1290.2,9.78404671723793,508.12,8.89585305546568,9.52544626898478,11.5193904320092,9.87294306951163,6.56620752373706,9.30137321014321,9.83029012898743,10.3246794137583,7.86478230314028,9.13124578614109,8.96564803378339,9.02080132407571,8.27717923815215,9.30035023075161,9.13124578614109,69,"High",186,"CA",59456,26.3,9.2,-7.1,0,2400,-122.2460476,38.0466048
1290,9.27652569572607,404.48,9.12416745308794,4.70276677640234,11.8635743137938,7.81461007525668,5.22814737540891,8.30317286545064,9.03937115745336,9.84044883434879,8.59260844915169,7.68140317401393,8.75072335668275,7.4250290334391,7.504132224824,7.4783255523839,7.85432724812107,37,"High",148,"CA",107532,29.5,-0.899999999999999,-33.1,0,34754,-121.9415614,37.45805628
1265.65,8.48927389127904,314.16,9.89492212685013,9.34378053009192,10.505781114864,8.2532563729238,5.52820399718492,5.78109909872998,7.68669970635434,8.30265281440357,6.28733422294082,6.94063629008352,9.38761141023989,6.95624406677692,5.46556477281511,7.49637420911649,7.36049959713517,61,"High",234,"CA",47005,27.2,2.3,-12.8,2797,5039,-117.8536437,33.7177163
1260,6.57032815429381,487.52,10.8650951584949,10.1842406207414,12.3506908351226,7.32767914236376,7.71020967628087,5.92397237802701,11.1411697587858,10.999335014201,7.32767914236376,8.25666234889802,11.9433512012615,5.92397237802701,5.92397237802701,7.35500088779624,10.8615640177381,33,"High",182,"CA",43938,25.9,3.1,-19.6,3210,6995,-119.8407204,34.4325834
1247.5,6.2748363105913,868.53,12.0558138697371,8.75675231153085,12.2980715726453,8.23151452124907,8.5895465677972,8.61414119006493,11.1676687804626,12.5380015479016,7.22543628237771,10.9940592425693,12.1683611670497,8.30168721095384,10.6632487194275,8.9922478923428,8.50289445011729,14,"High",108,"CA",36248,14.3,0.300000000000001,-7.2,5416,5406,-122.2873061,40.50699393
1240,10.2771294765203,622.29,9.92445654786694,6.8579258540063,11.6602038232315,9.972598645501,7.65177613672863,7.58238655668583,9.5473967910177,9.81032752142792,8.6749252697414,7.69399666585497,9.83322659255986,7.82882128541265,7.92450813244983,8.17266784840871,9.7504760969818,89,"High",225,"CA",37497,11,0,-7.8,10824,11245,-122.3867141,37.96517314
1224,8.4658538197237,388.87,9.60493571299769,9.37382164648996,11.9503793650236,8.66956628412519,6.57988074253717,8.43656812953107,8.43656812953107,10.0917699131569,6.36258237019024,8.06582921522118,9.96570015873299,7.82697797375062,7.99269638060156,8.45014424513588,8.06582921522118,64,"High",206,"CA",48278,23.3,6.5,-2.4,7795,11471,-121.9010622,37.3261671
1195,6.88876101704908,348.02,8.18726007874799,9.79008771787921,11.4074511804023,8.42470913953262,7.31734454453143,7.81245140859526,8.84970587252608,9.69954737682354,7.76726309239153,8.16347381772368,9.25921132782779,7.82052209536308,7.63686119618349,7.1857823858042,9.13708971901973,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3992538,33.9475091
1170,8.07561114924573,982.78,11.1316831083589,9.87722000878742,12.4040679668526,9.37670059140283,8.71863536454772,8.06535347050753,8.4260848265755,11.8783953155059,8.60191194907823,8.49447764703497,10.1334865838971,8.55290019620318,8.58884368644855,8.31989607454453,7.99721906988932,26,"High",127,"MI",51891,33.9,1.5,-17.9,0,9195,-85.49591,42.90192
1160,9.80099822508536,508.12,8.93571589997675,9.54339097363115,11.5191283270329,9.85766376666048,6.597330426994,9.31271184397149,9.84543046543765,10.3295447449218,7.90043569642266,9.15607667617812,8.92136176688749,8.97838256642586,8.29119389937984,9.31232836060223,9.15607667617812,69,"High",186,"CA",59456,26.3,9.2,-7.1,0,2400,-122.2485471,38.0490724
1151,7.02100955717405,487.52,10.8627754750729,10.2111718833167,12.3480951251625,7.51783538523539,8.00444014544759,6.87163616447366,11.131738031863,10.9881359798692,7.73170522656653,8.4403606918723,11.9391219074082,6.69970935069111,6.40738412211018,6.83331585881023,10.8482825917246,33,"High",182,"CA",43938,25.9,3.1,-19.6,3210,6995,-119.8323809,34.4340594
1138.51,6.94708724522927,298.15,9.91279805185062,8.97941805262622,10.4285405302254,8.93934331790287,6.91383943466757,7.77650033499532,7.65888114893894,8.65338313256538,6.91383943466757,7.77650033499532,9.6378250104482,6.5923543075237,6.22628613582179,6.9227825551869,7.51329320210825,52,"High",199,"CA",32173,12.3,3.4,0.300000000000001,6206,6429,-117.861630879,33.683398154
1097,6.98591958974705,348.02,8.17177828445874,9.78842275062094,11.4064036075545,8.40228333826129,7.23559868342781,7.79491262823535,8.83432254445314,9.69259840741701,7.75592178072922,8.13622734682067,9.24870631635158,7.80862457073226,7.61181628980204,7.16815778224078,9.12527893085996,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3979573,33.9474995
1095.02,6.98931498183444,348.02,8.10497840701551,9.77580400960679,11.4041058931246,8.40934069576535,7.2001371868418,7.69674630207333,8.80726972803065,9.69100258925964,7.65688299157122,8.15243822631605,9.23179254107475,7.71418986091507,7.49190596503955,7.30711777606973,9.10592285915467,10,"High",241,"CA",74145,37.7,4.8,-14,0,21545,-118.3968784,33.94565
1086,9.67272574116418,411.54,9.6937057816451,5.84790651175423,12.2965737235508,7.53168936954172,8.48549494062933,9.37286323052438,10.4517065332751,11.3563703589797,8.48540929321336,9.3956475489134,10.5594658853587,9.16763469494814,8.21146721536459,9.50556819209128,10.7522872152126,18,"High",146,"CA",70440,30.5,3.7,-12.8,8747,5899,-121.7630203,36.7143927
1074,9.99125863761078,187.58,11.7981089729752,9.73052785465984,10.1452860949953,9.9726876094443,10.0216581420873,10.0438890891932,10.7609227071758,11.6898641854254,9.9726876094443,9.38148390828006,12.6314273672986,10.7520563958899,11.7533074959659,10.9896216497363,10.7779620488136,9,"High",90,"AZ",0,60.5,47.2,60.5,0,0,-114.383009122,35.025108886
1060,10.2972904285727,622.29,9.9524189839304,7.33779770610975,11.6643875342041,9.98035848365673,7.88022003741571,7.83523430279774,9.5689450014376,9.8044096499186,8.70734229845666,7.9324852157222,9.852329657698,8.01218173522163,8.05001141643287,8.27053743301362,9.76482273995549,89,"High",225,"CA",37497,11,0,-7.8,10824,11245,-122.393407,37.96450381
